,year,plant_code,plant_name,capacity,op_capacity,net_capacity,city,state,latitude,longitude
2041,1989,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2042,1990,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2043,1991,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2044,1992,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2045,1993,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2046,1994,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2047,1995,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2048,1996,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2049,1997,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2050,1998,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2051,1999,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2052,2000,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2053,2001,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2054,2002,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2055,2003,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2056,2004,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2057,2005,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2058,2006,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2059,2007,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2060,2008,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2061,2009,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2062,2010,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2063,2011,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2064,2012,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2065,2013,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2066,2014,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2067,2015,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2068,2016,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2069,2017,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2070,2018,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2071,2019,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2072,2020,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2073,2021,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2074,2022,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2075,2023,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2076,2024,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2077,2025,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2078,2026,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2079,2027,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2080,2028,6051,Edwin I Hatch,0.0,1721.8000000000002,1721.8000000000002,Baxley,GA,31.9342,-82.3447
2081,1968,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2082,1969,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2083,1970,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2084,1971,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2085,1972,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2086,1973,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2087,1974,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2088,1975,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2089,1976,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2090,1977,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2091,1978,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2092,1979,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2093,1980,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2094,1981,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2095,1982,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2096,1983,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2097,1984,6072,Grand Gulf,0.0,0.0,0.0,Port Gibson,MS,32.0081,-91.0478
2098,1985,6072,Grand Gulf,1440.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2099,1986,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2100,1987,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2101,1988,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2102,1989,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2103,1990,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2104,1991,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2105,1992,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2106,1993,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2107,1994,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2108,1995,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2109,1996,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2110,1997,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2111,1998,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2112,1999,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2113,2000,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2114,2001,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2115,2002,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2116,2003,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2117,2004,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2118,2005,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2119,2006,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2120,2007,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2121,2008,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2122,2009,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2123,2010,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2124,2011,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2125,2012,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2126,2013,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2127,2014,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2128,2015,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2129,2016,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2130,2017,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2131,2018,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2132,2019,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2133,2020,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2134,2021,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2135,2022,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2136,2023,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2137,2024,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2138,2025,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2139,2026,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2140,2027,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2141,2028,6072,Grand Gulf,0.0,1440.0,1440.0,Port Gibson,MS,32.0081,-91.0478
2142,1968,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2143,1969,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2144,1970,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2145,1971,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2146,1972,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2147,1973,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2148,1974,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2149,1975,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2150,1976,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2151,1977,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2152,1978,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2153,1979,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2154,1980,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2155,1981,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2156,1982,6103,TalenEnergy Susquehanna,0.0,0.0,0.0,Berwick,PA,41.0919,-76.1462
2157,1983,6103,TalenEnergy Susquehanna,1266.0,1266.0,1266.0,Berwick,PA,41.0919,-76.1462
2158,1984,6103,TalenEnergy Susquehanna,0.0,1266.0,1266.0,Berwick,PA,41.0919,-76.1462
2159,1985,6103,TalenEnergy Susquehanna,1266.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2160,1986,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2161,1987,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2162,1988,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2163,1989,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2164,1990,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2165,1991,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2166,1992,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2167,1993,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2168,1994,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2169,1995,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2170,1996,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2171,1997,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2172,1998,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2173,1999,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2174,2000,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2175,2001,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2176,2002,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2177,2003,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2178,2004,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2179,2005,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2180,2006,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2181,2007,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2182,2008,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2183,2009,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2184,2010,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2185,2011,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2186,2012,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2187,2013,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2188,2014,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2189,2015,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2190,2016,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2191,2017,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2192,2018,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2193,2019,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2194,2020,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2195,2021,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2196,2022,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2197,2023,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2198,2024,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2199,2025,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2200,2026,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2201,2027,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2202,2028,6103,TalenEnergy Susquehanna,0.0,2532.0,2532.0,Berwick,PA,41.0919,-76.1462
2203,1968,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2204,1969,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2205,1970,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2206,1971,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2207,1972,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2208,1973,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2209,1974,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2210,1975,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2211,1976,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2212,1977,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2213,1978,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2214,1979,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2215,1980,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2216,1981,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2217,1982,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2218,1983,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2219,1984,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2220,1985,6105,Limerick,0.0,0.0,0.0,Sanatoga,PA,40.224303,-75.58744
2221,1986,6105,Limerick,1138.5,1138.5,1138.5,Sanatoga,PA,40.224303,-75.58744
2222,1987,6105,Limerick,0.0,1138.5,1138.5,Sanatoga,PA,40.224303,-75.58744
2223,1988,6105,Limerick,0.0,1138.5,1138.5,Sanatoga,PA,40.224303,-75.58744
2224,1989,6105,Limerick,0.0,1138.5,1138.5,Sanatoga,PA,40.224303,-75.58744
2225,1990,6105,Limerick,1138.5,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2226,1991,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2227,1992,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2228,1993,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2229,1994,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2230,1995,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2231,1996,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2232,1997,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2233,1998,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2234,1999,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2235,2000,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2236,2001,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2237,2002,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2238,2003,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2239,2004,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2240,2005,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2241,2006,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2242,2007,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2243,2008,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2244,2009,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2245,2010,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2246,2011,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2247,2012,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2248,2013,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2249,2014,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2250,2015,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2251,2016,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2252,2017,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2253,2018,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2254,2019,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2255,2020,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2256,2021,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2257,2022,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2258,2023,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2259,2024,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2260,2025,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2261,2026,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2262,2027,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2263,2028,6105,Limerick,0.0,2277.0,2277.0,Sanatoga,PA,40.224303,-75.58744
2264,1968,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2265,1969,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2266,1970,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2267,1971,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2268,1972,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2269,1973,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2270,1974,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2271,1975,6110,James A Fitzpatrick,0.0,0.0,0.0,Lycoming,NY,43.52139,-76.408394
2272,1976,6110,James A Fitzpatrick,883.3,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2273,1977,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2274,1978,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2275,1979,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2276,1980,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2277,1981,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2278,1982,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2279,1983,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2280,1984,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2281,1985,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2282,1986,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2283,1987,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2284,1988,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2285,1989,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2286,1990,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2287,1991,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2288,1992,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2289,1993,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2290,1994,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2291,1995,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2292,1996,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2293,1997,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2294,1998,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2295,1999,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2296,2000,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2297,2001,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2298,2002,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2299,2003,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2300,2004,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2301,2005,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
2302,2006,6110,James A Fitzpatrick,0.0,883.3,883.3,Lycoming,NY,43.52139,-76.408394
