year,plant_code,plant_name,capacity,cum_capacity,city,state,latitude,longitude
2023,8024,Kewaunee,0,0,Kewaunee,WI,44.342199999999998,-87.535799999999995
2024,8024,Kewaunee,0,0,Kewaunee,WI,44.342199999999998,-87.535799999999995
2025,8024,Kewaunee,0,0,Kewaunee,WI,44.342199999999998,-87.535799999999995
2026,8024,Kewaunee,0,0,Kewaunee,WI,44.342199999999998,-87.535799999999995
2027,8024,Kewaunee,0,0,Kewaunee,WI,44.342199999999998,-87.535799999999995
1987,204,Clinton Power Station,1138.3,1138.3,Clinton,IL,40.171900000000001,-88.8339
1988,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1989,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1990,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1991,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1992,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1993,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1994,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1995,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1996,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1997,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1998,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
1999,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2000,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2001,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2002,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2003,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2004,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2005,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2006,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2007,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2008,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2009,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2010,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2011,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2012,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2013,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2014,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2015,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2016,204,Clinton Power Station,0,1138.3,Clinton,IL,40.171900000000001,-88.8339
2017,204,Clinton Power Station,-1138.3,0,Clinton,IL,40.171900000000001,-88.8339
2018,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2019,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2020,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2021,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2022,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2023,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2024,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2025,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2026,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
2027,204,Clinton Power Station,0,0,Clinton,IL,40.171900000000001,-88.8339
1972,880,Quad Cities Generating Station,2018.6,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1973,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1974,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1975,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1976,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1977,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1978,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1979,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1980,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1981,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1982,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1983,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1984,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1985,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1986,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1987,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1988,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1989,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1990,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1991,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1992,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1993,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1994,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1995,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1996,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1997,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1998,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
1999,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2000,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2001,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2002,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2003,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2004,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2005,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2006,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2007,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2008,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2009,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2010,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2011,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2012,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2013,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2014,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2015,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2016,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2017,880,Quad Cities Generating Station,0,2018.6,Cordova,IL,41.726111000000003,-90.310277999999997
2018,880,Quad Cities Generating Station,-2018.6,0,Cordova,IL,41.726111000000003,-90.310277999999997
2019,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2020,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2021,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2022,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2023,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2024,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2025,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2026,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
2027,880,Quad Cities Generating Station,0,0,Cordova,IL,41.726111000000003,-90.310277999999997
1985,6099,Diablo Canyon,1159,1159,Avila Beach,CA,35.211536000000002,-120.855542
1986,6099,Diablo Canyon,1164,2323,Avila Beach,CA,35.211536000000002,-120.855542
1987,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1988,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1989,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1990,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1991,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1992,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1993,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1994,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1995,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1996,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1997,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1998,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
1999,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2000,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2001,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2002,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2003,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2004,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2005,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2006,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2007,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2008,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2009,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2010,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2011,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2012,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2013,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2014,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2015,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2016,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2017,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2018,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2019,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2020,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2021,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2022,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2023,6099,Diablo Canyon,0,2323,Avila Beach,CA,35.211536000000002,-120.855542
2024,6099,Diablo Canyon,-1159,1164,Avila Beach,CA,35.211536000000002,-120.855542
2025,6099,Diablo Canyon,-1164,0,Avila Beach,CA,35.211536000000002,-120.855542
2026,6099,Diablo Canyon,0,0,Avila Beach,CA,35.211536000000002,-120.855542
2027,6099,Diablo Canyon,0,0,Avila Beach,CA,35.211536000000002,-120.855542
1972,1590,Pilgrim Nuclear Power Station,670,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1973,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1974,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1975,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1976,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1977,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1978,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1979,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1980,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1981,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1982,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1983,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1984,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1985,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1986,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1987,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1988,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1989,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1990,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1991,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1992,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1993,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1994,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1995,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1996,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1997,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1998,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
1999,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2000,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2001,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2002,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2003,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2004,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2005,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2006,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2007,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2008,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2009,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2010,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2011,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2012,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2013,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2014,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2015,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2016,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2017,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2018,1590,Pilgrim Nuclear Power Station,0,670,Plymouth,MA,41.943800000000003,-70.578000000000003
2019,1590,Pilgrim Nuclear Power Station,-670,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2020,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2021,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2022,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2023,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2024,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2025,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2026,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
2027,1590,Pilgrim Nuclear Power Station,0,0,Plymouth,MA,41.943800000000003,-70.578000000000003
1969,2388,Oyster Creek,550,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1970,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1971,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1972,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1973,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1974,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1975,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1976,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1977,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1978,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1979,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1980,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1981,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1982,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1983,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
1984,2388,Oyster Creek,0,550,Forked River,NJ,39.814300000000003,-74.206199999999995
