plant_code,plant_name,latitude,longitude,city,state
58432,Houweling Nurseries,34.179722,-119.083056,Camarillo,CA
58433,Red Lion Energy Center,39.610083,-75.62974,New Castle,DE
58434,Red Rock Hydro Plant,41.369722,-92.980833,Pella,IA
58435,Ameresco Vasco Road,37.754444,-121.728889,Livermore,CA
58436,Ameresco San Joaquin,38.029722,-120.929722,Linden,CA
58437,Ameresco Forward,37.883406,-121.185104,Manteca,CA
58438,Spearfish Hydro,44.478333,-103.854722,Spearfish,SD
58439,Collinwood BioEnergy Facility,41.555556,-81.589167,Cleveland,OH
58440,CBS Studio Center,34.145,-118.390833,Los Angeles,CA
58441,Swauk Wind LLC,47.139167,-120.753056,Thorp,WA
58442,ACI Energy Partners LLC,39.364722,-74.415556,Atlantic City,NJ
58443,Martin Limestone Solar Array,40.107778,-76.061667,New Holland,PA
58444,Junction Hilltop Wind Farm,42.098889,-94.269167,Dana,IA
58445,Arrache 4006,34.655,-118.051111,Palmdale,CA
58446,Arrache 4013,34.650556,-118.051944,Palmdale,CA
58447,Arrache 8083,34.647778,-118.061111,Palmdale,CA
58448,Nunn,34.509167,-117.154444,Apple Valley,CA
58449,Rutan,34.643889,-118.163056,Palmdale,CA
58450,Vinam,34.668889,-118.061389,Lancaster,CA
58451,Ma,34.695278,-118.0625,Lancaster,CA
58452,Horn,34.708889,-118.274167,Lancaster,CA
58453,Dixon Dairy Road Solar,35.199167,-81.410833,Kings Mountain,NC
58454,Watts 3115,34.600833,-117.642222,Adelanto,CA
58455,45 Mile Hydroelectric Project,44.528056,-121.152778,Culver,OR
58456,Cumberland Rose,41.226944,-94.434722,Orient,IA
58457,Fontanelle,41.338889,-94.57,Fontanelle,IA
58458,Greenfield Wind,41.29,-94.485,Greenfield,IA
58459,Meadow Ridge,41.39,-94.445833,Greenfield,IA
58460,Sky Volt,41.29,-94.488056,Greenfield,IA
58461,Wiota,41.391944,-94.876389,Wiota,IA
58462,McCoy Solar Energy Project,33.694722,-114.739722,Blythe,CA
58463,Herbert Farm Solar,38.545556,-76.799444,Hughesville,MD
58464,Broadview Energy Prime LLC,34.746944,-103.325,Grady,NM
58465,Broadview Energy Prime 2 LLC,34.728056,-103.305,Grady,NM
58466,Mesa Solar Array,33.346944,-111.603056,Mesa,AZ
58467,Campo Verde Solar,32.753333,-115.726389,Seeley,CA
58469,HNL Emergency Power Facility,21.336389,-157.919444,Honolulu,HI
58470,C-Drop Hydro,42.165833,-121.685,Klamath Falls,OR
58471,Ector County Energy Center,32.069167,-102.585556,Goldsmith,TX
58472,Buena Vista Biomass Power,38.277778,-120.913611,Ione,CA
58473,Bruce A Henry Solar Farm,38.663992,-75.400542,Georgetown,DE
58474,Buffalo Dunes Wind Project,37.620833,-101.076111,Satanta,KS
58475,Battery Utility of Ohio,40.260278,-82.833056,Sunbury,OH
58476,Dart Container Corp,40.086463,-76.17603,Leola,PA
58477,Las Vegas WPCF Solar Plant,36.134444,-115.035278,Las Vegas,NV
58478,LEPA Unit No. 1,29.691111,-91.192778,Morgan City,LA
58479,SEV NM Phase 2,33.351111,-104.506944,Roswell,NM
58480,Plymouth Solar LLC,35.875,-76.710556,Plymouth,NC
58481,CSU Pueblo,38.306111,-104.58,Pueblo,CO
58482,"Azalea Solar, LLC",32.980833,-82.591667,Davisboro,GA
58483,Tinton Falls Solar Farm,40.263889,-74.084167,Tinton Falls,NJ
58484,MAS ASB Cogen Plant,33.655,-84.394444,Atlanta,GA
58485,Upson Rocky Creek Solar Plant,32.920833,-84.343056,Thomaston,GA
58486,"Picture Rocks Solar, LLC",32.369722,-111.242778,Marana,AZ
58487,Granville Solar PV Power Project,36.411667,-78.593889,Oxford,NC
58488,"Bryan Solar, LLC",29.6,-104.3,Presidio,TX
58489,Apex Solar PV Power Project,36.39,-114.97,North Las Vegas,NV
58490,Spectrum Solar PV Power Project,36.23,-114.87,Las Vegas,NV
58491,"Sandy Cross Solar, LLC",35.868333,-77.954167,Elm City,NC
58492,"Ararat Rock Solar, LLC",36.461111,-80.600556,Mount Airy,NC
58493,"Progress Solar 1, LLC",35.948056,-78.250833,Bunn,NC
58494,"Progress Solar II, LLC",34.476111,-79.0975,Fairmont,NC
58495,"Progress Solar III, LLC",34.714167,-79.353889,Maxton,NC
58496,Lincoln Solar,41.462778,-87.260278,Merrillville,IN
58497,L&S Sweetners,40.090556,-76.145556,Leola,PA
58498,Rosamond One,34.9,-118.246944,Rosamond,CA
58499,Rosamond Two,34.900278,-118.238333,Rosamond,CA
58500,Rio Grande Solar,35.046667,-118.167222,Mojave,CA
58501,Gillespie 1,33.026389,-112.665833,Gila Bend,AZ
58502,Columbia 3,35.024722,-118.164167,Mojave,CA
58503,Carty Generating Station,45.698611,-119.813056,Boardman,OR
58504,Livingston Solar Farm,40.523611,-74.43,Piscataway,NJ
58505,Livingston Solar Canopies,40.5275,-74.438333,Piscatway,NJ
58506,Chuckawalla Solar,33.568333,-114.918056,Blythe,CA
58507,Montefieor Medical Center Moses Division,40.881389,-73.880278,Bronx,NY
58508,Bear Creek Solar,38.136389,-121.148889,Lodi,CA
58509,Vintner Solar,35.55795,-120.68287,Templeton,CA
58510,Kettleman Solar Project,38.12139,-121.14122,Lodi,CA
58511,Delta Wind Farm,64.013889,-145.596667,Delta Junction,AK
58512,Cornerstone Power Vineland I LLC,39.439722,-75.043889,Vineland,NJ
58513,Ironwood Solar LLC,33.565,-114.918056,Blythe,CA
58514,Desert Hot Springs Solar,33.923056,-116.53,Desert Hot Springs,CA
58515,Chattanooga Metropolitan Airport Solar,35.024583,-85.208617,Chattanooga,TN
58516,Union HS at Casa Grande,32.936944,-111.738611,Casa Grande,AZ
58517,Vista Grande HS at Casa Grande,32.891389,-111.713056,Casa Grande,AZ
58518,WSACC Power Generation Facility,35.326111,-80.542222,Concord,NC
58519,Alethea I,40.000556,-74.735,Eastampton,NJ
58520,Otero Solar,32.976389,-105.971111,La Luz,NM
58521,Manzano Solar,34.746667,-106.654444,Los Lunas,NM
58522,Madera Community Hospital,36.941111,-120.046667,Madera,CA
58523,Stoltze CoGen1,48.3877,-114.2409,Columbia Falls,MT
58524,Neuse River Solar Farm,35.714444,-78.498889,Raleigh,NC
58525,City of Hayward WWTP,37.633526,-122.139717,Hayward,CA
58526,Uwharrie Mountain Renewable,35.332974,-79.964939,Mt. Gilead,NC
58527,Crown Cooling Facility,32.967222,-115.5325,Brawley,CA
58528,Garnet Solar Power Station 1 LLC,33.8906,-116.5431,Palm Springs,CA
58529,Progress Manis I,34.756389,-79.447222,Laurinburg,NC
58531,North Carolina Solar Bethea I,34.704722,-79.525833,Laurinburg,NC
58533,Don A Campbell 1 Geothermal,38.836667,-118.323889,Gabbs,NV
58534,Westford Solar Park,42.636389,-71.419444,Westford,MA
58535,Pickering Solar,40.120556,-75.488056,Phoenixville,PA
58536,Cornerstone Power Holmdel LLC,40.352222,-74.187778,Holmdel,NJ
58537,OCI Alamo Solar I,29.271667,-98.444722,San Antonio,TX
58538,PCSP3 Airport,36.288056,-78.986111,Timberlake,NC
58539,Lake Pleasant WTP,33.820556,-112.24,Peoria,AZ
58540,Silver City WWTP PV Project,32.713889,-108.248056,Silver City,NM
58541,SunGen Sharon 1 LLC,43.79,-72.49,Sharon,VT
58542,"Desert Sunlight 250, LLC",33.8055,-115.3947,Desert Center,CA
58543,"Gilbert Solar Facility I, LLC",33.356389,-111.798333,Gilbert,AZ
58544,Mountain View Solar,36.390556,-114.964444,North Las Vegas,NV
58545,Community Solar 1,32.982778,-115.481944,Brawley,CA
58546,Granger Electric of Watervliet,42.175833,-86.28,Watervliet,MI
58547,SMPA Solar 1,38.2725,-108.785556,Bedrock,CO
58548,Huerfano River Wind,37.772222,-104.832222,Walsenburg,CO
58549,Port Allen Solar,21.901944,-159.581667,Eleele,HI
58550,Owens Corning at Bethlehem,42.586944,-73.865,Bethlehem,NY
58551,Bridgeport Fuel Cell Park,41.168056,-73.211111,Bridgeport,CT
58552,"Indy Solar I, LLC",39.662778,-85.985556,Indianapolis,IN
58553,"Indy Solar III, LLC",39.659444,-86.259722,Indianapolis,IN
58554,"Somers Solar Center, LLC",41.955,-72.445833,Somers,CT
58555,Oshkosh Foundation Rosedale Biodigester LLC,43.867778,-88.718056,Pickett,WI
58556,"Indy Solar II, LLC",39.662778,-85.985556,Indianapolis,IN
58557,Mesquite Generating Station Block 1,33.345,-112.864167,Arlington,AZ
58558,Onslow Power Producers,34.7975,-77.543056,Jacksonville,NC
58559,BiCounty Gas Producers LLC,36.540556,-87.544444,Woodlawn,TN
58560,Halifax County Biomass,36.701389,-78.873333,South Boston,VA
58561,Merrimac Solar,42.833056,-70.991944,Merrimac,MA
58562,Montana Power Station,31.823889,-106.211944,El Paso,TX
58563,Hometown Bio Energy LLC,44.435556,-93.906389,Le Sueur,MN
58564,Frenchtown III Solar,40.4825,-75.018056,Frenchtown,NJ
58565,Gettysburg Energy & Nutrient Rec Facility,39.950278,-77.125278,York Springs,PA
58568,Cottage Street Solar Facility,42.145278,-72.538333,Springfield,MA
58569,Paradise Solar Energy Center,39.835833,-75.2225,West Deptford,NJ
58570,Enel Cove Fort,38.560278,-112.581111,Cove Fort,UT
58571,Tucannon River Wind Farm,46.421111,-118.026944,Dayton,WA
58572,Lakeland Solar Energy LLC,31.026944,-83.055,Lakeland,GA
58574,Eagle Valley Clean Energy LLC Biomass,39.648056,-106.943056,Gypsum,CO
58575,Smithfield Farmland Kinston,35.268333,-77.659167,Kinston,NC
58576,GSE NM1,33.3,-104.4,Dexter,NM
58577,Veolia ES Blackfoot Landfill Facility,38.327222,-87.200556,Winslow,IN
58578,Sonora 1,37.889753,-120.528723,Jamestown,CA
58579,Laverne Battery,43.638611,-96.39,Beaver Creek,MN
58580,Pheasant Run Wind LLC,43.757778,-83.297778,Pigeon,MI
58581,Oltmans SCE at Champagne,34.043889,-117.531111,Ontario,CA
58582,Oltmans SCE at Jurupa,34.05,-117.596111,Ontario,CA
58583,Forbes Street Solar,41.773056,-71.338889,East Providence,RI
58584,Princeton University Cogeneration,40.341389,-74.657222,Princeton,NJ
58585,Sierra Nevada Brewing Co,39.724167,-121.815278,Chico,CA
58586,Town of East Bridgewater,42.051111,-70.955833,East Bridgewater,MA
58587,Tuscola Wind II LLC,43.526944,-83.566944,Reese,MI
58588,Sue Cleveland High School,35.313333,-106.657778,Rio Rancho,NM
58589,Rio Rancho High School,35.264444,-106.667778,Rio Rancho,NM
58590,Cascade Solar,34.157222,-116.234444,Joshua Tree,CA
58591,POTB Digester,45.414444,-123.804167,Tillamook,OR
58592,Solar Gen 2,33.08,-115.47,Brawley,CA
58593,DGS Central Utility Plant,38.573889,-121.501389,Sacramento,CA
58594,Steele Flats Wind Project LLC,40.048889,-96.952222,Diller,NE
58595,Indeck Energy-Alexandria,43.560833,-71.780556,Alexandria,NH
58596,"Grandview Wind Farm, LLC",35.238333,-101.310833,Panhandle,TX
58597,HTW Plant 303 COGEN,40.763056,-111.841667,Salt Lake City,UT
58598,Beryl Solar Plant,37.639167,-113.645833,Beryl,UT
58599,Cedar Valley Solar Plant,37.807778,-113.09,Cedar City,UT
58600,Buckhorn Solar Plant,38.023333,-112.731667,Paragonah,UT
58601,Milford Flat Solar Plant,38.291389,-113.008333,Milford,UT
58602,Laho Solar Plant,38.291389,-113.035556,Milford,UT
58603,Greenville Solar Plant,38.256111,-112.735833,Milford,UT
58604,Granite Peak Solar Plant,38.402778,-112.988889,Milford,UT
58605,Blueberry One,35.313889,-78.154167,Grantham,NC
58607,One Market Plaza,37.793333,-122.394167,San Francisco,CA
58608,Saddleback Ridge Wind Farm,44.593333,-70.381111,Carthage,ME
58609,Industry Solar Power Generation Station 1 LLC,34.553056,-117.456944,Adelanto,CA
58610,Navajo Solar Power Generation Station 1 LLC,34.551111,-117.191111,Apple Valley,CA
58611,Powhatan Solar Power Generation Station 1 LLC,34.496944,-117.145,Apple Valley,CA
58612,Otoe Solar Power Generation Station 1 LL,34.545,-117.191944,Apple Valley,CA
58613,ABBK Biomass Plant,37.180833,-101.386667,Hugoton,KS
58614,Patriot Wind Farm,27.592778,-97.648056,TBD,TX
58615,Indianapolis Motor Speedway Solar PV,39.79,-86.233611,Indianapolis,IN
58616,Westlands Solar PV Farm,36.138056,-120.075833,Huron,CA
58617,Water Reclamation Plant,44.064722,-92.469167,Rochester,MN
58618,Butler Plaza,29.623056,-82.38,Gainesville,FL
58619,Transamerica Pyramid,37.795556,-122.402778,San Francisco,CA
58620,Canton Mountain Wind,44.514722,-70.303056,Canton,ME
58621,Sol Orchard El Centro PV,32.803333,-115.546389,El Centro,CA
58622,Carter Hydro,40.324167,-105.208889,Berthoud,CO
58623,Holstein Plant,34.774167,-79.340833,Maxton,NC
58624,Berkshire 1,42.114444,-73.405278,Sheffield,MA
58625,Santa Rita Jail,37.719167,-121.886944,Dublin,CA
58626,Western Antelope Blue Sky Ranch A,34.681667,-118.324722,Lancaster,CA
58627,Western Antelope Dry Ranch,34.688889,-118.320278,Lancaster,CA
58628,Simon Solar Farm LLC,33.678056,-83.675833,Social Circle,GA
58629,"Lightning Dock Geothermal HI-01, LLC",32.144722,-108.838333,Animas,NM
58630,RP Wind,40.449444,-83.893333,Russells Point,OH
58631,Queen Anne's County,39.031667,-76.016389,Centreville,MD
58632,Actus Lend Lease DMAFB,32.1825,-110.863333,Tucson,AZ
58633,Monterey Regional Water Pollution Contro,36.721111,-121.787778,Marina,CA
58634,Lancaster Baptist Church,34.695833,-118.058889,Lancaster,CA
58635,Museum of Science and Industry,41.790556,-87.582778,Chicago,IL
58636,Sacramento Fairbain Water Treatment Plan,38.643611,-121.416389,Sacramento,CA
58637,Hardee County Solar Farms 1 LLC,27.5775,-81.583889,Zolfo Springs,FL
58638,Orbit Energy Charlotte,35.2625,-80.811667,Charlotte,NC
58639,KRS I Anahola Solar,22.131667,-159.303056,Anahola,HI
58640,KRS II Koloa Solar,21.900833,-159.45,Koloa,HI
58642,Tulare 1 and 2,36.2,-119.42,Tulare,CA
58643,Rockford Solar Farm,42.175278,-89.088333,Rockford,IL
58644,Silver State Solar Power South,35.63,-115.32,Primm Valley,NV
58645,RC Thomas Hydroelectric Project,30.632222,-95.01,Livingston,TX
58646,Stateline Solar,35.6,-115.4,Nipton,CA
58647,Port Richmond WWT Solar,40.638056,-74.126111,Staten Island,NY
58648,Indian River BioEnergy Center,27.585278,-80.481944,Vero Beach,FL
58649,Montgomery Solar LLC,35.344444,-79.768333,Biscoe,NC
58650,North Brookfield,42.278056,-72.053056,North Brookfield,MA
58651,Kalaeloa Renewable Energy Park,21.328056,-158.04,Ewa Beach,HI
58652,La Paz Solar Tower,33.917222,-114.2675,Parker,AZ
58653,Jersey Gardens Phase 1,40.660833,-74.173333,Elizabeth,NJ
58654,Jersey Gardens Phase 2,40.660833,-74.173333,Elizabeth,NJ
58655,Waihonu North Solar,21.470556,-158.013333,Mililani,HI
58656,Honbushin Solar Blessings Park,21.468889,-158.016389,Mililani,HI
58657,Odell Wind Farm,43.853333,-94.931944,Windom,MN
58658,Courtenay Wind Farm,47.179722,-98.594722,Courtenay,ND
58659,Aloha Solar Energy Fund 1 PK1,21.406944,-158.151389,Waianae,HI
58660,Utah Red Hills Renewable Energy Park,37.882778,-112.904167,Parowan,UT
58661,Cape Cod Air Force Station - 6 SWS,41.7525,-70.538889,Sagamore,MA
58662,Mauka FIT One,21.679722,-157.984444,Kahuku,HI
58663,Holsum Elm Dairy,44.115,-88.217222,Hilbert,WI
58664,Frito Lay Incorporated,41.862778,-71.891667,Dayville,CT
58665,"Celina Solar Project #1, LLC",40.540556,-84.590556,Celina,OH
58666,Alexander Wind Farm LLC,38.424722,-99.5075,Alexander,KS
58667,Biscoe Solar LLC,35.383889,-79.770278,Biscoe,NC
58668,Rockwell Solar LLC,35.541667,-80.474722,Rockwell,NC
58669,Selma Solar LLC,35.576389,-78.183333,Selma,NC
58670,Turkey Branch Solar LLC,34.524444,-79.104444,Fairmont,NC
58673,Gates Solar LLC,36.450833,-76.803611,Eure,NC
58674,Cirrus Solar LLC,35.969444,-78.265,Bunn,NC
58675,Chocowinity Solar LLC,35.515,-77.09,Chocowinity,NC
58676,Pearl City Peninsula Solar Park,21.375556,-157.968056,Honolulu,HI
58677,Gratiot County Wind LLC,43.408056,-84.462222,Breckenridge,MI
58678,Oswegatchie,44.27,-75.199167,Edwards,NY
58679,Upper Newton Falls,44.214444,-74.991389,Newton Falls,NY
58680,Braley Road 2,41.751667,-70.966944,Freetown,MA
58681,Route 66 Wind Plant,35.205278,-101.434167,Panhandle,TX
58682,Dartmouth,41.676111,-70.996944,Dartmouth,MA
58683,"Osage Wind, LLC",36.706944,-96.700278,Burbank,OK
58684,Kapolei Solar Energy Park,21.321111,-158.1175,Kapolei,HI
58685,Mahoning Creek Hydroelectric Project,40.921111,-79.281667,New Bethlehem,PA
58686,Hancock Wind Plant,44.760833,-68.146944,T22 MD,ME
58687,Finley Buttes Landfill Gas,45.69,-119.61,Boardman,OR
58688,LRI LFGTE Facility,46.975556,-122.290556,Graham,WA
58689,Blue Sky One,36.907778,-105.985278,Taos,NM
58690,Apple Blossom Wind Farm,43.848333,-83.306944,Pigeon,MI
58691,South Fork Wind Farm,43.591111,-95.408333,Ewington,MN
58692,Black Oak Wind Farm,45.660833,-95.012778,NA,MN
58693,Paynesville Wind Farm,45.4525,-94.745278,Paynesville,MN
58694,Walnut Ridge Wind Farm,41.496667,-89.580278,Walnut,IL
58695,Grande Prairie Wind Farm,42.608056,-98.428333,O'Neill,NE
58696,Nooksack Hydro,48.907778,-121.814167,Glacier,WA
58697,L V Sutton Combined Cycle,34.283056,-77.985278,Wilmington,NC
58698,Mira Loma,34.013056,-117.5375,Mira Loma,CA
58699,ABEC Bidart-Old River LLC,35.169722,-119.105556,Bakersfield,CA
58700,Colleton Solar Farm,32.913333,-80.6925,Walterboro,SC
58701,Apple Data Center - PV2,35.738889,-81.207778,Conover,NC
58702,Axio Green LLC,42.576111,-72.61,Greenfield Township,MA
58703,Lenape II,39.776667,-86.042778,Indianapolis,IN
58704,Zeeland Farm Services,42.813056,-85.986111,Zeeland,MI
58706,Allendale Biomass,32.995,-81.281944,Fairfax,SC
58707,Dorchester Biomass,33.238611,-80.450278,Harleyville,SC
58708,Phoenix Airport East Economy Lot,33.45,-111.98,Phoenix,AZ
58709,Phoenix Airport Rental Car Center,33.45,-111.98,Phoenix,AZ
58710,Barilla Solar,30.96,-103.35,Fort Stockton,TX
58711,Lost Hills/Blackwell,35.62,-119.85,Lost Hills,CA
58712,Stevens Mills Hydroelectric Project,43.446111,-71.644444,NH,NH
58713,North Star Solar,36.73,-120.41,Mendota,CA
58714,Oxbow Creek,41.608611,-75.870556,Factoryville,PA
58715,Roundtop,41.657778,-76.049167,Meshoppen,PA
58716,"OCI Alamo 2, LLC",29.469444,-98.331944,Converse,TX
58717,"OCI Alamo 4, LLC",29.328889,-100.383889,Brackettville,TX
58718,Orion Solar I,35.150694,-118.875,Arvin,CA
58719,Brookfield,43.757778,-83.297778,Pigeon,MI
58720,Pattern Panhandle Wind 2 LLC,35.442778,-101.372778,Panhandle,TX
58721,Orion Solar II,35.150694,-118.875278,Arvin,CA
58722,Charlotte Solar,35.261944,-81.821667,Forest City,NC
58723,Colin Solar,35.261111,-81.861389,Forest City,NC
58724,Duck Solar,35.438056,-81.865,Forest City,NC
58725,Elliana Solar,36.131111,-79.3325,Burlington,NC
58726,Flash Solar,35.758056,-81.229444,Conover,NC
58727,Hawkins Solar,36.321944,-79.751667,Reidsville,NC
58728,Katherine Solar,36.215,-79.516111,Elon,NC
58730,Amethyst Solar,35.316944,-81.926389,Forest City,NC
58731,Angel Solar,35.651111,-81.208611,Newton,NC
58732,Audrey Solar,35.328056,-81.621944,Shelby,NC
58733,Austin Solar,35.613889,-81.132222,Maiden,NC
58735,Buddy Solar,35.541944,-80.363333,Gold Hill,NC
58737,Binks Solar,36,-79.0525,Chapel Hill,NC
58739,Milo Solar,36.148889,-79.348889,Burlington,NC
58740,Minnie Solar,35.948056,-79.361944,Graham,NC
58742,Owen Solar,35.586111,-81.315278,Lincolnton,NC
58743,RJ Solar,35.743056,-81.145,Claremont,NC
58744,Shadow Solar,35.213056,-81.832222,Forest City,NC
58745,Sophie Solar,35.305,-81.696944,Mooresboro,NC
58746,Star Solar,36.08,-78.823889,Durham,NC
58747,GreenWhey Energy Inc,45.390278,-92.1625,Turtle Lake,WI
58748,North Bay Solar 1,38.300556,-121.966389,Fairfield,CA
58749,Tihonet Solar,41.7875,-70.723333,Wareham,MA
58750,Lancaster Dry Farm Ranch B,34.716944,-118.289444,Lancaster,CA
58751,Rodeo Solar C2,34.713333,-118.289444,Lancaster,CA
58752,Rodeo Solar D2,34.713333,-118.289444,Lancaster,CA
58753,Summer Solar A2,34.723056,-118.289722,Lancaster,CA
58754,Summer Solar B2,34.723056,-118.289722,Lancaster,CA
58755,Summer Solar C2,34.723056,-118.289722,Lancaster,CA
58756,Summer Solar D2,34.723056,-118.289722,Lancaster,CA
58757,Summer North Solar,34.723056,-118.289722,Lancaster,CA
58761,Expressway Solar A,34.582222,-117.341667,Victorville,CA
58762,Expressway Solar B,34.583333,-117.340278,Victorville,CA
58763,Expressway Solar C2,34.584444,-117.341389,Victorville,CA
58764,Blue Mountain Wind Farm,38.0325,-109.300556,Monticello,UT
58765,Miami Wind Energy Center,35.653889,-100.538611,Miami,TX
58766,Wake Wind Energy Center,33.825,-101.099722,Crosbyton,TX
58767,Buckeye Wind Energy Center,39.003873,-99.414161,Hays,KS
58768,Marsh Hill Wind Farm,42.163889,-77.528889,Jasper,NY
58769,Spring Canyon Expansion Wind Energy Ctr,40.964167,-103.077222,Peetz,CO
58770,Maywood Photovoltaic Project,39.743889,-86.218056,Indianapolis,IN
58771,Roosevelt County,33.926111,-103.511111,Elida,NM
58772,Longhorn Wind,34.311111,-101.251111,Silverton,TX
58773,TX Hereford Wind,34.748056,-102.174444,Hereford,TX
58774,Spinning Spur Wind II,35.276944,-102.682778,Adrian,TX
58775,Spinning Spur Wind III,35.295,-102.721111,Adrian,TX
58776,Buckeye Wind Farm,40.123889,-83.638056,Mechanicsburgh,OH
58777,Cassadaga  Wind Farm,42.338333,-79.195556,Cherry Creek,NY
58778,Coyote Crest Wind Farm,46.738333,-123.347778,Centralia,WA
58779,Allegany Wind Farm,42.036944,-78.534444,Great Valley,NY
58780,Scioto Ridge Wind Farm,40.561389,-83.736389,Belle Center,OH
58781,Longhorn Holdings,34.971111,-79.616111,Rockingham,NC
58782,Sonne One,35.437222,-77.833611,Goldsboro,NC
58783,South Canal Hydro-1,38.483333,-107.755,Montrose,CO
58784,South Canal Hydro-3,38.470278,-107.771389,Montrose,CO
58785,Brentwood Solar,40.781389,-73.243889,Brentwood,NY
58786,Deer Park,40.760833,-73.193889,Deer Park,NY
58787,Dennison,40.763056,-73.323611,Hauppauge,NY
58788,North County,40.763056,-73.323611,Hauppauge,NY
58789,Riverhead,40.826111,-73.232222,Riverhead,NY
58790,Cohalan,40.762465,-73.194441,Central Islip,NY
58791,Kirkwall Holdings,34.988889,-78.1375,Warsaw,NC
58792,Ayrshire,35.283056,-81.615278,Shelby,NC
58793,JMB Mcguire-Dix-Lakehurst Solar Project,39.992818,-74.636933,McGuire AFB,NJ
58794,Storrie Lake Solar Project,35.656944,-105.183889,Las Vegas,NM
58795,"Hobart Solar, LLC",41.529444,-87.308333,Hobart,IN
58796,"Waterloo Solar, LLC",41.433889,-85.043889,Waterloo,IN
58797,"Valparaiso Solar, LLC",41.502222,-87.161111,Valparaiso,IN
58798,"AC Criminal Courts Complex SPE2, LLC",39.4375,-74.690556,Mays Landing,NJ
58799,Pamlico Partners Solar,35.501111,-76.87,Washington,NC
58800,Hop Bottom,41.668056,-75.725,Lenox,PA
58801,"Arba Solar, LLC",35.396389,-77.703611,Snow Hill,NC
58802,"Franklin Solar, LLC",36.0975,-78.167778,Louisburg,NC
58803,"Kenansville Solar 2, LLC",34.957778,-77.981667,Kenansville,NC
58804,"McCaskey Solar Farm, LLC",35.859444,-77.099167,Williamston,NC
58805,"Samarcand Solar Farm, LLC",35.311667,-79.695,Biscoe,NC
58806,Albemarle Solar Center LLC,35.293056,-77.556944,Kinston,NC
58807,Boseman Solar Center LLC,36.008056,-77.81,Rocky Mount,NC
58808,Flemming Solar Center LLC,35.668889,-77.383889,Greenville,NC
58809,Littlefield Solar Center LLC,35.433889,-77.438056,Ayden,NC
58810,Rams Horn Solar Center LLC,35.64,-77.316111,Greenville,NC
58811,Beaver Dam,41.611389,-76.843056,Canton Township,PA
58812,Upchurch Solar Center LLC,35.781944,-77.883889,Elm City,NC
58813,Alpaca,41.663056,-76.805556,Canton Township,PA
58814,Shasta Solar Farm,41.031389,-121.4225,Fall River Mills,CA
58815,Hilton NY Co Gen Plant,40.7625,-73.979167,New York City,NY
58816,Bayles,39.816944,-80.024444,Greene,PA
58817,Kelly,41.078611,-79.565,Toby Township,PA
58818,Milan,41.894444,-76.582778,Milan,PA
58820,Shippenville,41.230833,-79.416944,Paint Township,PA
58821,Florey Knobb,41.599444,-76.009167,Meshoppen,PA
58822,Millville City Sewer Auth WTP,39.376389,-75.033056,Millville,NJ
58823,Port Arthur Steam Energy,29.835,-93.962222,Port Arthur,TX
58824,Sheldon Solar,44.910556,-72.979444,Sheldon Springs,VT
58825,MTHS Co-Gen Buildings,42.001944,-87.852222,Park Ridge,IL
58826,AES ES Tait,39.728611,-84.208333,Dayton,OH
58827,Flannagan Hydroelectric Project,37.233333,-82.348611,Haysi,VA
58828,Apple One,35.629444,-81.156944,Newton,NC
58829,Sonne Two,35.656667,-81.183611,Newton,NC
58830,Cross Winds Energy Park,43.610278,-83.485556,Unionville,MI
58831,Redcrest Solar Farm,35.321944,-118.812778,Edison,CA
58832,Cogenra - TEP,32.101944,-110.813333,Tucson,AZ
58833,Red Horse 2,32.286111,-110.088056,Willcox,AZ
58834,Richland Center Renewable Energy LLC,43.314444,-90.373056,Richland Center,WI
58835,Elk Station,33.865,-101.843333,Abernathy,TX
58836,Lakeswind Power Partners,46.718056,-96.211944,Pelican Rapids,MN
58837,Na Pua Makani Wind Project,21.666944,-157.97,Kahuku,HI
58838,Keechi Wind,33.143056,-98.161111,Jacksboro,TX
58839,Sudbury Landfill,42.363889,-71.385,Sudbury,MA
58840,"Kenansville Solar Farm, LLC",34.97,-77.976111,Kenansville,NC
58841,South Dunes Power Plant,43.433889,-124.243333,North Bend,OR
58842,"Gato Montes Solar, LLC",32.102778,-110.819722,Tucson,AZ
58843,"Bethel Price Solar, LLC",35.794722,-77.381111,Bethel,NC
58844,"Dogwood Solar, LLC",36.125,-77.409167,Scotland Neck,NC
58845,Washington Airport Solar LLC,35.565278,-77.053611,Washington,NC
58846,"Washington Millfield Solar, LLC",35.499444,-76.833611,Bath,NC
58847,"Windsor Cooper HIill Solar, LLC",35.981944,-76.917778,Windsor,NC
58848,Warsaw Farm,35.005556,-78.125833,Warsaw,NC
58849,Castalia Solar,36,-77.783333,Castalia,NC
58851,Oakboro Farm,34.795833,-79.538333,Laurinburg,NC
58853,McKenzie Farm,34.323889,-78.691944,Whiteville,NC
58854,Nash 58 Farm,36.047222,-78.030833,Nashville,NC
58855,Nash 64 Farm,35.949444,-78.0925,Spring Hope,NC
58856,Pate Farm,34.816667,-79.199444,Red Springs,NC
58859,Erwin Farm,35.333333,-78.661389,Erwin,NC
58861,Sigmon Catawba Farm,35.612222,-81.243333,Newton,NC
58862,Wagstaff Farm 1,36.458611,-78.956667,Roxboro,NC
58863,Waco Farm,35.352222,-81.426111,Waco,NC
58864,Sunfish Farm,35.558056,-78.735833,Willow Spring,NC
